code;description;cost;price;minimum_stock;intial_stock;size_id
195182353515;SANDALIAS TH RUAN;0;80;1;99;23
195182354079;SANDALIAS TOMMY HILFIGER;0;80;1;99;73
194652732669;SANDALIAS TOMMY HILFIGER ;0;90;1;98;77
196301561835;SANDALIAS TOMMY HILFIGER DRYA;0;77;1;99;10
196301323679;SANDALIAS TOMMY HILFIGER ENOSA;0;90;1;99;81
252525;SANDALIAS UNDER ARMOUR ;0;90;1;99;48
8585;SANDLIAS CHAMPION ;0;70;1;99;71
195744505307;SHORT ADIDAS;0;72;1;99;2
195744505314;SHORT ADIDAS;0;72;1;99;1
196805669914;SHORT BLANCO TH;0;81;1;99;1
719240928189;SHORT CALVIN KLEIN AZUL;0;81;1;99;3
719240928158;SHORT CALVIN KLEIN AZUL;0;81;1;100;1
719240257371;SHORT CALVIN KLEIN BLANCO;0;81;1;99;3
719240257364;SHORT CALVIN KLEIN BLANCO;0;81;1;99;2
719240928677;SHORT CALVIN KLEIN NARANJADO ;0;70;1;99;4
719240253779;SHORT CALVIN KLEIN NEGRO;0;81;1;99;3
719240253786;SHORT CALVIN KLEIN NEGRO;0;81;1;99;4
827782032483;SHORT CALVIN KLEIN NEGRO ARRUGADO;0;72;1;99;2
719240928653;SHORT CALVIN KLEIN ROJO;0;70;1;99;2
719240928660;SHORT CALVIN KLEIN ROJO;0;70;1;99;3
719240928646;SHORT CALVIN KLEN NARANJADO ;0;70;1;99;1
2023;SHORT CAPA;0;50;1;99;3
630921;SHORT JEAN FASHION MODA;0;43;1;100;1
825664608177;SHORT JORDAN ;0;58;1;99;2
202020;SHORT JORDAN AIR;0;119;1;99;1
825664606029;SHORT JORDAN AIR ;0;70;1;100;2
825664606036;SHORT JORDAN AIR ;0;70;1;100;3
825663321701;SHORT JORDAN AIR (8 A 10 AÑOS);0;69;1;99;1
195871662454;SHORT JORDAN AIR FLIGHT PARLANTE;0;130;1;99;4
825664928091;SHORT JORDAN AIR ROJO;0;70;1;99;15
195868326642;SHORT JORDAN AIR VERDE;0;100;1;99;4
195868356144;SHORT JORDAN AJ11;0;82;1;98;4
195868356137;SHORT JORDAN AJ11;0;82;1;98;3
195868356120;SHORT JORDAN AJ11;0;82;1;98;2
195868356113;SHORT JORDAN AJ11;0;82;1;98;1
195871634529;SHORT JORDAN AMARILLO;0;52;1;99;2
195866377615;SHORT JORDAN B/N;0;72;1;99;2
195866377561;SHORT JORDAN BLANCO ;0;68;1;99;4
677838120677;SHORT JORDAN DE NIÑO ;0;60;1;100;2
677838120660;SHORT JORDAN DE NIÑO ;0;60;1;99;1
825664606524;SHORT JORDAN GS;0;45;1;99;2
807421562557;SHORT JORDAN GS;0;50;1;98;1
195866376960;SHORT JORDAN NEGRO;0;80;1;99;4
195238711269;SHORT JORDAN NEGRO;0;63;1;99;3
196156373072;SHORT JORDAN NEGRO;0;109;1;99;4
195871658334;SHORT JORDAN NEGRO;0;87;1;99;4
195866378650;SHORT JORDAN ROJO;0;52;1;99;4
195866378629;SHORT JORDAN ROJO;0;52;1;99;1
195238711474;SHORT JORDAN ROJO;0;80;1;99;3
195868350852;SHORT JORDAN ROJO ;0;60;1;97;4
825663460103;SHORT JORDAN ROJO 10 A 12 AÑOS ;0;54;1;100;2
825663460110;SHORT JORDAN ROJO 12 A 13 AÑOS;0;54;1;100;3
825664928107;SHORT JORDAN ROJO NIÑO;0;70;1;99;3
194957823543;SHORT JORDN VERDE;0;83;1;99;4
196153896642;SHORT NIKE;0;87;1;99;3
196153896659;SHORT NIKE;0;87;1;99;4
195245116583;SHORT NIKE ;0;65;1;99;4
196154956796;SHORT NIKE BLANCO;0;107;1;99;2
196154956802;SHORT NIKE BLANCO;0;107;1;99;3
196154956819;SHORT NIKE BLANCO;0;107;1;99;4
194494489103;SHORT NIKE BLANCO ;0;70;1;99;3
194494489127;SHORT NIKE BLANCO ;0;70;1;99;4
BV2721'100;SHORT NIKE BLANCO ;0;70;1;99;1
194494489080;SHORT NIKE BLANCO ;0;70;1;99;2
195871822469;SHORT REVERSIBLE NIKE;0;100;1;100;3
195871822445;SHORT REVERSIBLE NIKE;0;100;1;100;1
195871822452;SHORT REVERSIBLE NIKE;0;100;1;99;2
719240928370;SHORT ROJO CALVIN KLEIN;0;72;1;99;1
719240928394;SHORT ROJO CALVIN KLEIN;0;72;1;99;3
L1748785;SHORT SHAMPION;0;40;1;99;2
196805670842;SHORT TH AZUL ROJO;0;92;1;99;1
194999306561;SHORT TOMMY HILFIGER ;0;67;1;99;1
195736579934;SHORTS ADIDAS AZUL CON VERDE;0;51;1;99;1
195744507899;SHORTS ADIDAS NEGRO ;0;72;1;99;113
191985188088;SHORTS ADIDAS NEGRO ;0;77;1;1;3
195736774940;SHORTS ADIDAS ROJO;0;51;1;98;1
195736774896;SHORTS ADIDAS ROJO ;0;51;1;98;2
195736774865;SHORTS ADIDAS ROJO ;0;51;1;97;3
195736774995;SHORTS ADIDAS ROJO ;0;51;1;99;4
797762111326;SHORTS CALVIN KLEIN ;0;80;1;99;113
742728832241;SHORTS JORDAN ;0;60;1;99;113
196155376395;SHORTS JORDAN ;0;81;1;99;113
825664608184;SHORTS JORDAN 23 DE NIÑO ;0;60;1;100;3
194957905997;SHORTS JORDAN AIR NEGRO;0;70;1;99;5
195866377035;SHORTS JORDAN BLANCO;0;51;1;99;4
195868350739;SHORTS JORDAN CELESTE ;0;60;1;99;2
807421566296;SHORTS JORDAN DE NIÑO ROJO ;0;50;1;99;1
195245116569;SHORTS JORDAN DOS COLORES ;0;51;1;99;2
194957893652;SHORTS JORDAN JUMPMAN;0;61;1;99;82
194957893546;SHORTS JORDAN JUMPMAN ;0;113;1;99;113
195238712136;SHORTS JORDAN JUMPMAN ;0;115;1;99;113
195244658206;SHORTS JORDAN JUMPMAN AMARILLO;0;79;1;99;1
195244658213;SHORTS JORDAN JUMPMAN AMARILLO;0;79;1;99;2
195244658220;SHORTS JORDAN JUMPMAN AMARILLO;0;79;1;99;3
194957823468;SHORTS JORDAN NEGRO;0;81;1;99;3
194957823475;SHORTS JORDAN NEGRO;0;81;1;99;4
195868357790;SHORTS JORDAN NEGRO;0;81;1;99;2
195868357806;SHORTS JORDAN NEGRO;0;81;1;99;3
195866377530;SHORTS JORDAN NEGRO ;0;68;1;99;1
825663460127;SHORTS JORDAN NIÑO;0;54;1;99;4
825663192905;SHORTS JORDAN NIÑO ;0;65;1;99;1
825663192912;SHORTS JORDAN NIÑO ;0;65;1;99;2
825663328700;SHORTS JORDAN NIÑO ROJO;0;71;1;100;4
825663328687;SHORTS JORDAN NIÑO ROJO;0;71;1;99;2
195238711467;SHORTS JORDAN ROJO ;0;75;1;99;2
194957825615;SHORTS JORDAN VERDE ;0;81;1;99;1
194957825554;SHORTS JORDAN VERDE CON RENGRO;0;81;1;99;2
194957825578;SHORTS JORDAN VERDE CON RENGRO;0;81;1;99;4
194957825561;SHORTS JORDAN VERDE CON RENGRO;0;81;1;99;3
196153896635;SHORTS NIKE ;0;87;1;99;2
195245107253;SHORTS NIKE AZUL;0;51;1;99;2
195245107246;SHORTS NIKE AZUL;0;51;1;100;1
195245693596;SHORTS NIKE CELESTE ;0;70;1;99;113
196147186582;SHORTS NIKE IMPERMEABLE;0;87;1;99;1
195245562915;SHORTS NIKE NEGRO;0;90;1;99;2
195245116576;SHORTS NIKE NEGRO BLANCO;0;51;1;99;3
195245116552;SHORTS NIKE NEGRO Y BLANCO;0;51;1;99;1
193150985942;SHORTS NIKE PLOMO ;0;79;1;1;113
195871746710;SHORTS NIKE PLOMO AZUL;0;98;1;99;1
195245107451;SHORTS NIKE ROJO;0;51;1;99;1
195245107468;SHORTS NIKE ROJO;0;51;1;99;2
196062203654;SHORTS POLO RAPH LAUREN;0;49;1;99;3
194999306615;SHORTS TH ROSADO;0;67;1;99;1
197232311827;SHORTS TOMMY HILFIGER AZUL ACERO ;0;94;1;99;113
196805899052;SHORTS TOMMY HILFIGER NEGRO;0;70;1;99;3
196805899076;SHORTS TOMMY HILFIGER NEGRO ;0;70;1;99;1
196805899083;SHORTS TOMMY JEANS ;0;85;1;99;113
195238945749;SHOTRS NIKE ;0;99;1;99;113
NIKE001-001;SUDADERA NIKE ;0;87;1;100;1
P384558138;TACOS MORADOS FASHION NOVA;0;68;1;100;8
196807017249;TANGA CALVIN KLEIN PACK 5;0;89;1;99;3
196807149247;TANGA CALVIN KLEIN PACK 7;0;112;1;99;2
762346363941;TARJETERA FOSSIL;0;83;1;1;15
194998988942;TOP CALVIN KLEIN;0;63;1;99;2
194998791641;TOP CALVIN KLEIN NEGRO;0;65;1;99;3
5555;VENTAS 01/07/2023;0;0;1;99;50
453214;VESRTIDO TOMMY JEANS ;0;84;1;99;2
195739787923;VESTIDO ADIDAS CREMA ;0;70;1;99;22
196460913018;VESTIDO ADIDAS NEGRO ;0;45;1;98;1
196805709887;VESTIDO AZUL TOMMY HILFIGER;0;111;1;99;2
196805710135;VESTIDO AZUL TOMMY HILFIGER;0;111;1;99;66
827782023498;VESTIDO CALVIN KLEIN;0;166;1;99;1
827782023504;VESTIDO CALVIN KLEIN;0;166;1;99;2
197383402405;VESTIDO CALVIN KLEIN AZUL;0;67;1;1;2
197383400012;VESTIDO CALVIN KLEIN AZUL;0;67;1;1;1
0100827782061049;VESTIDO CALVIN KLEIN MANGA LARGA ;0;125;1;1;113
0100827782061056;VESTIDO CALVIN KLEIN MANGA LARGA ;0;125;1;1;1
197383536605;VESTIDO CALVIN KLEIN ROSADO;0;67;1;1;2
197383536612;VESTIDO CALVIN KLEIN ROSADO;0;67;1;1;1
5474284;VESTIDO DOS COLORES FASHION MODA;0;61;1;100;1
7619342269896;VESTIDO GUESS ;0;121;1;99;113
7626101124983;VESTIDO GUESS ;0;117;1;1;1
7626101124990;VESTIDO GUESS ;0;117;1;1;2
7619342269889;VESTIDO GUESS MARRO ;0;110;1;99;1
7624926801515;VESTIDO GUESS MARRON ;0;113;1;99;113
196805709825;VESTIDO HUESO TOMMY HILFIGER;0;111;1;99;1
1030443;VESTIDO MARRON FASHION NOVA;0;72;1;100;2
196805686119;VESTIDO ROJO TOMMY HILFIGER;0;136;1;99;22
196805931288;VESTIDO TOMMY JEANS;0;84;1;99;66
196805685792;VESTIDO VERDE TOMMY JEANS;0;93;1;99;2
196805685808;VESTIDO VERDE TOMMY JEANS;0;93;1;99;1
196805686225;VESTIDO VERDE TOMMY JEANS;0;93;1;99;22
7622336007626;VIVIRI GUESS;0;86;1;99;3
7622336007671;VIVIRI GUESS NEGRO;0;83;1;99;2
195870600013;W BLAZER MID ´77;0;180;1;99;12
196153964723;WMNS AIR FORCE 1´07 LX;0;281;1;99;41
196148820591;WMNS AIR JORDAN 12 RETRO;0;289;1;99;47
196148820614;WMNS AIR JORDAN 12 RETRO;0;289;1;99;37
196148820607;WMNS AIR JORDAN 12 RETRO;0;289;1;100;12
194501199773;WMNS NIKE AIR MAX BOLT;0;215;1;99;36
194501199780;WMNS NIKE AIR MAX BOLT;0;215;1;99;47
194501199797;WMNS NIKE AIR MAX BOLT;0;215;1;100;12
194501199803;WMNS NIKE AIR MAX BOLT;0;215;1;100;37
194501199810;WMNS NIKE AIR MAX BOLT;0;215;1;99;13
194501199766;WMNS NIKE AIR MAX BOLT ;0;215;1;99;8
196805643198;ZAAPTILLAS TH MENS;0;240;1;99;25
196464881924;ZAPATILLA ADIDAS FORUM;0;252;1;1;84
196464881856;ZAPATILLA ADIDAS FORUM;0;252;1;1;68
196149226521;ZAPATILLA NIKE FLIGHT LITE MID NEGRAS ;0;330;1;99;25
194579468146;ZAPATILLA PUMA RS-FAST TRIPLE NEGRA ;0;112;1;99;47
192500794296;ZAPATILLAS  JORDAN AIR 1 MID ;0;397;1;99;23
 196465921544;ZAPATILLAS ADIDAS  RIVALRY LOW J ;0;166;1;100;42
195748030799;ZAPATILLAS ADIDAS ALPHABOOST NEGRAS ;0;237;1;99;23
195748029618;ZAPATILLAS ADIDAS ALPHABOOST V1;0;237;1;99;25
195748030751;ZAPATILLAS ADIDAS ALPHABOOST V1 NEGRAS ;0;237;1;99;46
196463668038;ZAPATILLAS ADIDAS CAMPUS OOS W;0;201;1;1;8
196463667987;ZAPATILLAS ADIDAS CAMPUS OOS W;0;201;1;1;36
196463444168;ZAPATILLAS ADIDAS CAMPUS OOS W;0;201;1;1;47
196463668045;ZAPATILLAS ADIDAS CAMPUS OOS W;0;201;1;1;12
196463444144;ZAPATILLAS ADIDAS CAMPUS OOS W;0;201;1;1;37
195735224002;ZAPATILLAS ADIDAS DROP STEP XL W;0;168;1;100;45
196464878078;ZAPATILLAS ADIDAS FORUM;0;252;1;1;17
195746992426;ZAPATILLAS ADIDAS FORUM LOW CL;0;210;1;100;18
195746992525;ZAPATILLAS ADIDAS FORUM LOW CL ;0;210;1;99;46
195746992518;ZAPATILLAS ADIDAS FORUM LOW CL ;0;210;1;99;23
191984996189;ZAPATILLAS ADIDAS FORUM LOW W ;0;168;1;99;37
195736756670;ZAPATILLAS ADIDAS FORUM MID COLORES ;0;259;1;100;44
195736756700;ZAPATILLAS ADIDAS FORUM MID COLORES ;0;259;1;99;18
195747391754;ZAPATILLAS ADIDAS NMD ;0;234;1;99;46
161615;ZAPATILLAS ADIDAS NMD V3;0;221;1;99;25
195736135307;ZAPATILLAS ADIDAS NMD_R1.V2;0;222;1;99;47
195736135277;ZAPATILLAS ADIDAS NMD_R1.V2;0;222;1;99;37
195734181597;ZAPATILLAS ADIDAS NMD_R1.V2J BLANCAS ;0;170;1;99;113
195739823300;ZAPATILLAS ADIDAS NMD_V3 CON VERDE;0;230;1;100;25
195739823270;ZAPATILLAS ADIDAS NMD_V3 CON VERDE;0;230;1;99;18
195739823218;ZAPATILLAS ADIDAS NMD_V3 CON VERDE;0;230;1;99;46
195748339458;ZAPATILLAS ADIDAS NMD_V3 NEGRO ;0;221;1;99;25
195747786772;ZAPATILLAS ADIDAS OZTRAL BLANCA ;0;201;1;99;46
195748545880;ZAPATILLAS ADIDAS RIVALRY ;0;221;1;100;23
196464828530;ZAPATILLAS ADIDAS RIVALRY 86 LOW;0;193;1;99;18
196464828424;ZAPATILLAS ADIDAS RIVALRY 86 LOW ;0;193;1;99;41
196464829285;ZAPATILLAS ADIDAS RIVALRY 86 LOW ;0;204;1;99;18
196464829070;ZAPATILLAS ADIDAS RIVALRY 86 LOW ;0;204;1;100;25
196464828547;ZAPATILLAS ADIDAS RIVALRY 86LOW;0;193;1;99;25
196464828561;ZAPATILLAS ADIDAS RIVALRY 86LOW;0;193;1;99;20
195748432524;ZAPATILLAS ADIDAS RIVALRY LOW ;0;196;1;99;18
195748432562;ZAPATILLAS ADIDAS RIVALRY LOW ;0;196;1;100;44
195748547921;ZAPATILLAS ADIDAS RIVALRY LOW 86;0;259;1;99;44
196465921506;ZAPATILLAS ADIDAS RIVALRY LOW J ;0;166;1;100;37
195748545842;ZAPATILLAS ADIDAS RIVALY HI;0;221;1;99;18
195748831310;ZAPATILLAS ADIDAS RIVARY HI;0;194;1;99;41
195748831228;ZAPATILLAS ADIDAS RIVARY HI;0;194;1;100;25
195748831365;ZAPATILLAS ADIDAS RIVARY HI;0;194;1;99;23
195748831402;ZAPATILLAS ADIDAS RIVARY HI;0;194;1;99;18
195748831280;ZAPATILLAS ADIDAS RIVARY HI;0;194;1;99;46
195733081270;ZAPATILLAS ADIDAS SUPERSTAR;0;249;1;99;18
194818442586;ZAPATILLAS ADIDAS TOP TEN J;0;170;1;99;47
195740173586;ZAPATILLAS ADIDAS TOP TEN NEGRAS ;0;180;1;100;46
191984935447;ZAPATILLAS ADIDAS ZX 2K BOOST 2.0;0;249;1;1;39
195735224026;ZAPATILLAS ADIDASDROP STEP XL W ;0;168;1;99;8
194957440832;ZAPATILLAS AIR FORCE 1 ;0;232;1;1;13
196608072652;ZAPATILLAS AIR FORCE 1 ´07 LV8 ;0;308;1;1;23
196152619143;ZAPATILLAS AIR FORCE 1 '07 LX;0;274;1;100;8
196152619136;ZAPATILLAS AIR FORCE 1 '07 LX;0;274;1;99;45
194499063223;ZAPATILLAS AIR FORCE 1 HIGH '07;0;300;1;99;41
194499063216;ZAPATILLAS AIR FORCE 1 HIGH '07;0;300;1;99;20
196969499754;ZAPATILLAS AIR FORCE 1 LV8 1;0;259;1;1;13
195243083887;ZAPATILLAS AIR JORDAN 1 LOW SE;0;265;1;99;45
195243083900;ZAPATILLAS AIR JORDAN 1 LOW SE;0;265;1;99;36
195243083894;ZAPATILLAS AIR JORDAN 1 LOW SE;0;265;1;99;8
196608227144;ZAPATILLAS AIR JORDAN 1 MID ;0;322;1;99;18
196969274689;ZAPATILLAS AIR JORDAN 1 MID SE CRAFT ;0;289;1;1;13
196604378659;ZAPATILLAS AIR JORDAN 7 RETRO ;0;320;1;1;13
196152172068;ZAPATILLAS AIR JORDAN DUB ZERO;0;243;1;99;20
196148822137;ZAPATILLAS AIR JORDAN LEGACY 312 LOW ;0;385;1;99;25
195244233625;ZAPATILLAS AIR MAX GENOME;0;170;1;99;13
194957409365;ZAPATILLAS AIR MAX GENOME;0;170;1;99;20
196153497924;ZAPATILLAS AIR MAX TW SE ;0;246;1;99;44
196153497894;ZAPATILLAS AIR MAX TW SE ;0;246;1;99;25
197016658582;ZAPATILLAS CALVIN KLEIN BLANCO ;0;244;1;1;113
195972945845;ZAPATILLAS CALVIN KLEIN CABRE;0;183;1;99;45
195972945852;ZAPATILLAS CALVIN KLEIN CABRE;0;183;1;99;8
195972945876;ZAPATILLAS CALVIN KLEIN CABRE;0;183;1;99;10
197016922188;ZAPATILLAS CALVIN KLEIN CMREON-Z;0;288;1;99;39
197016922171;ZAPATILLAS CALVIN KLEIN CMREON-Z;0;288;1;99;20
194433744836;ZAPATILLAS CONVERSE BEIGE ;0;340;1;99;47
194433744843;ZAPATILLAS CONVERSE BEIGE ;0;340;1;100;12
194433744850;ZAPATILLAS CONVERSE BEIGE ;0;340;1;100;37
195743533202;ZAPATILLAS FORUM 84LOW AEC ;0;272;1;100;18
191984996158;ZAPATILLAS FORUM LOW W;0;168;1;100;12
196826582506;ZAPATILLAS GUESS;0;253;1;100;8
196826582513;ZAPATILLAS GUESS;0;253;1;99;36
196826620536;ZAPATILLAS GUESS ;0;240;1;99;25
180011;ZAPATILLAS GUESS ;0;240;1;99;113
196826965873;ZAPATILLAS GUESS ;0;253;1;100;6
196826965880;ZAPATILLAS GUESS  ;0;253;1;100;45
196826907743;ZAPATILLAS GUESS BLANCO LOGO DORADO ;0;205;1;99;113
196826907729;ZAPATILLAS GUESS BLANCO LOGO DORADO DAMA ;0;205;1;99;113
196826907736;ZAPATILLAS GUESS BLANCO LOGO DORADO DAMA ;0;205;1;99;113
196300682487;ZAPATILLAS GUESS GELSEN BLACK 001;0;245;1;1;36
196300682500;ZAPATILLAS GUESS GELSEN BLACK 001;0;245;1;1;47
196300624098;ZAPATILLAS GUESS GFLOOKAT MARRON ;0;193;1;99;45
196826182928;ZAPATILLAS GUESS NEGRA ;0;231;1;99;36
196826182898;ZAPATILLAS GUESS NEGRA ;0;231;1;99;6
196826182911;ZAPATILLAS GUESS NEGRA ;0;231;1;99;8
196826182904;ZAPATILLAS GUESS NEGRA ;0;231;1;100;45
196300497142;ZAPATILLAS GUESS PEAZY ;0;200;1;99;25
192734592578.00;ZAPATILLAS GUESS PELSY BOTINES;0;195;1;99;18
196300391525;ZAPATILLAS GUESS PELZY ;0;160;1;99;23
18971;ZAPATILLAS GUESS PELZY ;0;150;1;99;25
196826779098;ZAPATILLAS GUESS PLATAFORMA ALTA ;0;245;1;1;6
196826779128;ZAPATILLAS GUESS PLATAFORMA ALTA ;0;245;1;1;36
195167874356;ZAPATILLAS HTR AERA-SK-HTL;0;240;1;99;20
196156102092;ZAPATILLAS JJORDAN ZION 2 ;0;216;1;99;36
196604813877;ZAPATILLAS JORDAN 1 LOW ALT ;0;185;1;99;6
196155289053;ZAPATILLAS JORDAN 1 MID;0;269;1;99;45
196154475709;ZAPATILLAS JORDAN 1 MID ;0;174;1;99;91
196605039702;ZAPATILLAS JORDAN 11 CMFT LOW (PS);0;150;1;100;92
196605039764;ZAPATILLAS JORDAN 11 CMFT LOW (PS);0;150;1;99;56
196605039726;ZAPATILLAS JORDAN 11 CMFT LOW (PS);0;150;1;99;93
196605039740;ZAPATILLAS JORDAN 11 CMFT LOW (PS);0;150;1;100;57
196605039900;ZAPATILLAS JORDAN 11 CMFT LOW (PS);0;150;1;99;36
196605039894;ZAPATILLAS JORDAN 11 CMFT LOW (PS);0;150;1;99;8
195866328013;ZAPATILLAS JORDAN 6 RINGS ;0;195;1;99;6
195243077824;ZAPATILLAS JORDAN 6-17-23;0;380;1;100;23
195866347472;ZAPATILLAS JORDAN 6-17-23(GS);0;184;1;99;36
192500794302;ZAPATILLAS JORDAN AIR 1 MID;0;397;1;99;18
196153296404;ZAPATILLAS JORDAN AIR 1 MID ;0;284;1;99;13
196151738852;ZAPATILLAS JORDAN AIR 1 MID SE ;0;167;1;99;13
196152073822;ZAPATILLAS JORDAN AIR 2 RETRO;0;300;1;99;25
196152073846;ZAPATILLAS JORDAN AIR 2 RETRO;0;300;1;99;23
196152073853;ZAPATILLAS JORDAN AIR 2 RETRO;0;300;1;99;18
196152073860;ZAPATILLAS JORDAN AIR 2 RETRO;0;300;1;99;44
196152073877;ZAPATILLAS JORDAN AIR 2 RETRO;0;300;1;99;46
196152073884;ZAPATILLAS JORDAN AIR 2 RETRO;0;300;1;99;58
195869251264;ZAPATILLAS JORDAN AIR LEGACY 312 LOW;0;284;1;99;20
196154860161;ZAPATILLAS JORDAN AIR RETRO 1;0;298;1;99;13
196154860116;ZAPATILLAS JORDAN AIR RETRO 1 ;0;298;1;99;8
196153971219;ZAPATILLAS JORDAN AIR RETRO 2 ;0;289;1;99;12
196154160834;ZAPATILLAS JORDAN AIR RETRO 2 ;0;315;1;99;36
196149227566;ZAPATILLAS JORDAN JUMPMAN ;0;174;1;99;20
196149227542;ZAPATILLAS JORDAN JUMPMAN PRO;0;174;1;99;37
196604758710;ZAPATILLAS JORDAN JUMPMAN PRO ;0;283;1;99;12
196153215696;ZAPATILLAS JORDAN JUMPMAN TWO TREY ;0;245;1;99;113
195869251059;ZAPATILLAS JORDAN LEGACY 312;0;385;1;99;18
196148823103;ZAPATILLAS JORDAN LEGACY 312LOW;0;100;1;99;95
195242832059;ZAPATILLAS JORDAN MAX AURA 3 ;0;144;1;99;47
196154215343;ZAPATILLAS JORDAN MAX AURA 4;0;205;1;99;36
196154215336;ZAPATILLAS JORDAN MAX AURA 4 (GS);0;205;1;99;8
196609060986;ZAPATILLAS JORDAN MAX AURA 5;0;255;1;99;20
196604814898;ZAPATILLAS JORDAN PRO STRONG;0;283;1;99;37
196604814911;ZAPATILLAS JORDAN PRO STRONG ;0;286;1;97;20
195869256382;ZAPATILLAS JORDAN RETRO 5;0;470;1;99;23
195869256399;ZAPATILLAS JORDAN RETRO 5;0;470;1;99;18
195869256368;ZAPATILLAS JORDAN RETRO 5;0;470;1;99;41
196152215659;ZAPATILLAS JORDAN STAY LOYAL 2;0;229;1;99;13
196154214131;ZAPATILLAS JORDAN STAY LOYAL 2;0;271;1;99;46
196969681784;ZAPATILLAS JORDAN STAY LOYAL 3 ;0;291;1;1;25
196604777711;ZAPATILLAS JORDAN TATUM 1 NIÑO;0;102;1;99;95
196153215689;ZAPATILLAS JORDAN TWO TREY ;0;255;1;99;12
196152247094;ZAPATILLAS JORDAN WHY NOT.6;0;245;1;99;20
196156102122;ZAPATILLAS JORDAN ZION 2 N ARANJADA ;0;216;1;99;37
196156102115;ZAPATILLAS JORDAN ZION 2 NARANJADA ;0;216;1;99;12
196156102108;ZAPATILLAS JPRDAN ZION 2 NARANJADA ;0;216;1;99;47
196154868433;ZAPATILLAS KD TREY 5X ;0;238;1;99;41
196154868488;ZAPATILLAS KD TREY 5X ;0;238;1;100;46
196224265476;ZAPATILLAS LACOSTE;0;253;1;99;23
196224265469;ZAPATILLAS LACOSTE;0;153;1;99;25
196224254777;ZAPATILLAS LACOSTE;0;209;1;99;23
196224254760;ZAPATILLAS LACOSTE;0;209;1;99;96
196224254739;ZAPATILLAS LACOSTE;0;209;1;100;15
196224254753;ZAPATILLAS LACOSTE;0;209;1;99;97
191936935006;ZAPATILLAS MICHAEL KORS;0;336;1;100;10
191936934986;ZAPATILLAS MICHAEL KORS;0;336;1;99;8
195868998689;ZAPATILLAS NIKE AIR AF1PLT.AF.ORM;0;285;1;99;8
196604437318;ZAPATILLAS NIKE AIR FORCE 1;0;328;1;99;44
196604382175;ZAPATILLAS NIKE AIR FORCE 1 ;0;290;1;99;23
194499394082;ZAPATILLAS NIKE AIR FORCE 1 ;0;249;1;99;13
196605808087;ZAPATILLAS NIKE AIR FORCE 1 07 ;0;200;1;100;37
196149209524;ZAPATILLAS NIKE AIR FORCE 1 FONTANKA ;0;269;1;99;8
195867255059;ZAPATILLAS NIKE AIR FORCE 1 FONTANKA PRINTS ;0;245;1;99;45
196604957625;ZAPATILLAS NIKE AIR FORCE 1 GS ;0;253;1;99;13
196155288896;ZAPATILLAS NIKE AIR FORCE 1 HIGH ;0;237;1;99;20
196154799683;ZAPATILLAS NIKE AIR FORCE 1 LV8 3 ;0;234;1;99;12
196149540405;ZAPATILLAS NIKE AIR FORCE LV8 ;0;248;1;99;45
196149540429;ZAPATILLAS NIKE AIR FORCE LV8 ;0;248;1;99;36
196149540412;ZAPATILLAS NIKE AIR FORCE LV8 ;0;248;1;99;8
195243764274;ZAPATILLAS NIKE AIR HUARACHE;0;170;1;99;25
196608264408;ZAPATILLAS NIKE AIR JORDAN 1 ZM;0;313;1;99;23
196608264415;ZAPATILLAS NIKE AIR JORDAN 1 ZM;0;313;1;99;18
196608264392;ZAPATILLAS NIKE AIR JORDAN 1 ZM;0;313;1;99;25
195244234592;ZAPATILLAS NIKE AIR MAX 2021;0;189;1;100;12
196609222377;ZAPATILLAS NIKE AIR MAX 90 NN GS;0;239;1;100;8
195244225002;ZAPATILLAS NIKE AIR MAX 90 VERDE ;0;245;1;100;36
195244225019;ZAPATILLAS NIKE AIR MAX 90LTR VERDE ;0;245;1;100;47
196153746473;ZAPATILLAS NIKE AIR MAX 97 SE ;0;279;1;99;44
196153746466;ZAPATILLAS NIKE AIR MAX 97 SE ;0;279;1;99;18
194495075589;ZAPATILLAS NIKE AIR MAX RECRAFT ;0;219;1;99;12
196604819718;ZAPATILLAS NIKE AIR MAX TW ;0;254;1;1;44
196153497887;ZAPATILLAS NIKE AIR MAX TW SE;0;246;1;99;41
196153497900;ZAPATILLAS NIKE AIR MAX TW SE ;0;246;1;99;23
196154658133;ZAPATILLAS NIKE AIR MORE UPTEMPO ;0;317;1;99;13
196154658140;ZAPATILLAS NIKE AIR MORE UPTEMPO ;0;317;1;99;20
195242673294;ZAPATILLAS NIKE AIR MORE UPTEMPO NEGRAS ;0;440;1;100;41
196608075011;ZAPATILLAS NIKE AIR TRAINER 1;0;243;1;1;113
196153970182;ZAPATILLAS NIKE AIR WMNS AIR FORCE 1´07 SE;0;298;1;99;25
195866294127;ZAPATILLAS NIKE BLAZER MID 77 EMB COLORES ;0;259;1;99;44
195869059105;ZAPATILLAS NIKE BLAZER MID 77 JUMBO ;0;246;1;99;44
195869059112;ZAPATILLAS NIKE BLAZER MID 77 JUMBO ;0;246;1;99;46
195243518433;ZAPATILLAS NIKE BLAZER MID 77 JUMBO LOGO NEGRO ;0;339;1;99;41
195237031702;ZAPATILLAS NIKE COURT VISION ;0;208;1;99;44
194955848678;ZAPATILLAS NIKE DBREAK-TYPER ;0;229;1;99;46
196149230603;ZAPATILLAS NIKE DUNK HI;0;274;1;99;8
